smiles,gsk3
CCCCC(=O)Nc1cccc(C(=O)Nc2ccccc2C(=O)O)c1,0
NC(=O)c1ccccc1NC(=O)c1ccccc1F,0
CCC(=O)NC(=S)Nc1ccc(NC(=O)c2ccc(OC)cc2)cc1,0
Nc1ccccc1NC(=O)c1ccccc1,0
CN(c1ccccc1C(=O)Nc1ccc(F)c(F)c1)S(C)(=O)=O,0
CCC(C)NC(=O)c1ccccc1NC(=O)c1ccccc1N(C)S(C)(=O)=O,0
CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccccc2C(=O)O)ccc1OC,0
COc1ccc(C)cc1NC(=O)c1ccc(OC(F)F)cc1,0
Cc1cc(NC(=O)c2ccccc2Cl)c(C(C)C)cc1O,0
CN(C)S(=O)(=O)Oc1ccccc1C(=O)Nc1ccc(F)cc1,0
COc1cccc(C(=O)Nc2ccc(NC(C)=O)cc2)c1,0
CS(=O)(=O)c1ccc(Cl)c(NC(=O)c2cccc(Br)c2)c1,0
CC(=O)Nc1ccccc1NC(=O)c1ccc(C)c(C)c1,0
CSc1ccccc1NC(=O)c1ccccc1C,0
CN(C)S(=O)(=O)Oc1cccc(C(=O)Nc2ccc(Cl)cc2)c1,0
CCOc1ccccc1NC(=O)c1ccc(OCC)c([N+](=O)[O-])c1,0
COCCCNC(=O)C(C#N)=Cc1cccc(NC(=O)c2ccccc2Cl)c1,0
COC(=O)c1cc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)cc(C(=O)OC)c1,0
COC(=O)c1ccccc1NC(=O)c1ccccc1N(C)S(C)(=O)=O,0
CCOCCN(C(=O)c1ccccc1Cl)c1ccccc1,0
Cc1ccccc1C(=O)Nc1ccc(O)cc1C(=O)O,0
COC(=O)c1ccccc1NC(=O)c1ccc(N=S(C)(=O)O)cc1,0
O=C(Nc1ccc(OCC(F)(F)C(F)F)c(C(F)(F)F)c1)c1ccccc1O,0
COC(=O)c1ccccc1NC(=O)c1cccc(NC(=O)C(C)C)c1,0
COC(=O)c1cc(Cl)c(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC,0
COc1cc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)c(OC)cc1Cl,0
CSc1ccccc1C(=O)Nc1cccc([N+](=O)[O-])c1,0
COc1cc(OC)cc(C(=O)Nc2cccc(NC(C)=O)c2)c1,0
COc1ccc(NC(=O)c2ccc(COCC(F)(F)C(F)F)cc2)cc1,0
COC(=O)Cc1ccc(NC(=O)c2ccccc2Br)cc1,0
CCOC(=O)Cc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2)cc1,0
Cc1cc(NC(=O)c2ccccc2)c(Cl)cc1N,0
CCC(=O)NC(=S)Nc1cccc(NC(=O)c2ccccc2Cl)c1,0
COc1ccc(NC(=O)c2cccc(NC(=O)C(C)C)c2)c([N+](=O)[O-])c1,0
CCC(=O)Nc1ccc(C(=O)Nc2cccc(OC)c2)cc1,0
O=C(O)CCC(=O)Nc1ccc(NC(=O)c2ccc(Cl)cc2Cl)c(Cl)c1,0
C=CCOc1cccc(NC(=O)c2ccccc2SC)c1,0
CC(=O)Nc1cccc(NC(=O)c2ccc(Br)cc2)c1,0
N#Cc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)c(F)c1,0
CC(=O)Oc1ccccc1C(=O)Nc1ccccc1,0
CCCCC(=O)Nc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1OC,0
CCCCC(=O)Nc1ccc(NC(=O)c2ccccc2[N+](=O)[O-])cc1OC,0
CCOC(=O)C(C#N)C(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,0
COc1cccc(OC)c1C(=O)Nc1cccc(C(C)=O)c1,0
CS(=O)(O)=Nc1ccccc1C(=O)Nc1ccccc1Cl,0
COc1cc(NC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)cc(OC)c1OC,0
Cc1cc(Br)cc(C)c1NC(=O)c1ccccc1[N+](=O)[O-],0
Cc1cccc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)c1,0
COc1ccc(NC(=O)c2ccc(COCC(F)(F)C(F)F)cc2)cc1OC,0
CCOc1cc(NC(=O)c2ccccc2[N+](=O)[O-])c(OCC)cc1NC(=O)CC(C)C,0
COc1cc(NC(=O)c2cccc(COCC(F)(F)C(F)F)c2)cc(OC)c1OC,0
CCOC(=O)c1ccccc1NC(=O)c1ccc(N=S(C)(=O)O)cc1,0
COc1cc(SC)ccc1C(=O)Nc1c(C)cccc1C,0
NS(=O)(=O)c1ccc(O)c(NC(=O)c2ccc([N+](=O)[O-])cc2)c1,0
COc1cc(NC(=O)c2ccccc2)c(OC)cc1NC(C)=O,0
CN(C)C(=O)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,0
Cc1ccc(C(=O)Nc2ccc(Cl)cc2C)c(Cl)c1,0
O=C(Nc1ccc(Br)cc1)c1ccccc1Br,0
