smiles,gsk3
O=C(COC(=O)c1ccccc1O)Nc1cc([N+](=O)[O-])ccc1Cl,0
Cc1cc(C(=O)OCC(=O)N(C)c2ccccc2)ccc1[N+](=O)[O-],0
COc1ccc(C(=O)OCC(=O)Nc2cc(C)c(C)cc2[N+](=O)[O-])cc1,0
NC(=O)Nc1ccc(C(=O)OCC(=O)Nc2ccc([N+](=O)[O-])cc2C(F)(F)F)cc1,0
COc1cccc(NC(=O)COC(=O)c2ccccc2F)c1,0
CNS(=O)(=O)c1cccc(C(=O)OCC(=O)Nc2ccc(OC)cc2[N+](=O)[O-])c1,0
CN(C(=O)COC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,0
COc1ccc([N+](=O)[O-])cc1NC(=O)COC(=O)c1ccc(O)cc1,0
Cc1ccc(NC(=O)COC(=O)c2ccc(F)cc2Cl)c(Br)c1,0
CN(C(=O)COC(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccccc1,0
CSc1ccccc1NC(=O)COC(=O)c1ccc(O)cc1,0
COc1ccc(C(=O)OCC(=O)Nc2ccc(F)c(F)c2F)cc1OC,0
O=C(COC(=O)c1ccc(O)cc1)Nc1ccccc1[N+](=O)[O-],0
Cc1ccc(C(=O)OCC(=O)N(C)c2ccccc2)cc1C,0
COc1cc(OC)c(C(=O)OC(C)C(=O)Nc2cccc(C(F)(F)F)c2)cc1OC,0
COc1cc(C(=O)OCC(=O)Nc2c(F)c(F)c(F)c(F)c2F)cc(OC)c1OC,0
CS(=O)(=O)c1ccc(Cl)c(NC(=O)COC(=O)c2ccc(F)cc2Cl)c1,0
NS(=O)(=O)c1cc(C(=O)OCC(=O)Nc2ccc(Cl)cc2[N+](=O)[O-])ccc1Cl,0
CSc1ccccc1NC(=O)COC(=O)c1ccccc1O,0
COc1ccc(NC(=O)COC(=O)c2c(F)cccc2Cl)cc1OC,0
CCCCOc1ccc(C(=O)OCC(=O)Nc2cc(C)c(C)cc2[N+](=O)[O-])cc1,0
Cc1cccc(C(=O)OCC(=O)Nc2ccc(F)cc2)c1,0
CCOc1ccccc1NC(=O)COC(=O)c1cc(C(=O)OC)cc([N+](=O)[O-])c1,0
CCOc1ccccc1C(=O)OCC(=O)Nc1ccc(OC(F)F)cc1,0
O=C(COC(=O)c1ccc(O)cc1)Nc1cc(C(F)(F)F)ccc1Cl,0
CCOc1cc(C(=O)OCC(=O)N(C)c2ccccc2)cc(OCC)c1OCC,0
COc1cc(OC)cc(C(=O)OCC(=O)Nc2cccc(C(C)=O)c2)c1,0
Cc1c(C(=O)OCC(=O)N(C)c2ccccc2)cccc1[N+](=O)[O-],0
N#Cc1ccccc1NC(=O)COC(=O)c1ccc(F)cc1F,0
COc1cccc(NC(=O)COC(=O)c2c(F)cccc2F)c1,0
CC(C)N(C(=O)COC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,0
COc1cc(C(=O)OCC(=O)Nc2c(F)cccc2F)cc(OC)c1C,0
COc1ccc(C(=O)OCC(=O)Nc2c(C)cccc2C)cc1,0
O=C(COC(=O)c1ccc(O)cc1)Nc1ccccc1,0
