smiles,gsk3
COc1ccc(C)cc1NCc1ccc([N+](=O)[O-])cc1,0
CCOP(=O)(OCC)C(Nc1cccc([N+](=O)[O-])c1)c1ccc(OC)cc1,0
Cc1ccc(N(Cc2ccccc2F)S(C)(=O)=O)cc1C,0
COC(=O)c1ccc(NC(c2ccc(Cl)cc2)P(=O)(OC)OC)cc1,0
CC(C)CNC(=O)c1ccccc1N(Cc1ccccc1)S(C)(=O)=O,0
CNC(=O)c1ccc(N(Cc2ccccc2C)S(C)(=O)=O)cc1,0
C=CCOc1ccccc1CNc1cccc(F)c1,0
COc1cccc(CNc2ccc([N+](=O)[O-])cc2C)c1,0
COc1ccc(CNc2cc([N+](=O)[O-])ccc2OC)cc1,0
CC(C)(O)C(=O)NN(Cc1ccccc1)c1ccccc1,0
CCOP(=O)(OCC)C(Nc1ccccc1)c1cc(OC)ccc1OC,0
CCOC(=O)Cc1ccc(NCc2ccc(Cl)cc2)cc1,0
CCN(CC)C(=O)c1ccc(N(Cc2ccccc2)S(C)(=O)=O)cc1,0
COc1cc(OC)c(OC)cc1CNc1cc(C)ccc1OC,0
O=C(COC(=O)c1cc([N+](=O)[O-])ccc1NCc1ccccc1Cl)NCC(F)(F)F,0
CCOP(=O)(OCC)C(Nc1cc(Cl)cc(Cl)c1)c1cccc(O)c1,0
CCOP(=O)(OCC)C(Nc1cccc([N+](=O)[O-])c1)c1ccccc1,0
COC(=O)c1ccccc1N(Cc1ccccc1)S(C)(=O)=O,0
COc1ccc(OC)c(C(Nc2ccccc2)P(=O)(OC(C)C)OC(C)C)c1,0
COc1ccccc1CNc1cc(C)ccc1C,0
COc1ccc(C(C#N)N(C(=O)CCCl)c2ccccc2C)cc1,0
O=C(CCl)N(Cc1cccc([N+](=O)[O-])c1)c1cccc(Cl)c1,0
COc1cc(CNc2ccccc2SC)cc(OC)c1OC,0
C=CCC(Nc1ccccc1)c1cccc(OC)c1OC,0
COC(=O)c1ccc(CN(c2ccccc2Cl)S(C)(=O)=O)cc1,0
Cc1cccc(C)c1N(Cc1ccccc1F)S(C)(=O)=O,0
COc1ccc(NCc2ccccc2[N+](=O)[O-])cc1OC,0
N#CC(c1ccccc1)N(C(=O)CCCl)c1ccccc1,0
CS(=O)(=O)N(Cc1ccccc1F)c1ccccc1,0
COC(=O)C(Nc1ccccc1Cl)(c1cc(C)c(O)c(C)c1)C(F)(F)F,0
Cc1ccc(NCc2ccccc2O)cc1C,0
C=CCOc1c(CNc2ccc(C(=O)O)cc2)cccc1OC,0
COc1ccccc1CNc1ccc([N+](=O)[O-])cc1C,0
COc1cc(C)c(CNc2ccc(OC)c(OC)c2)cc1C,0
COc1ccc(CNc2ccc(C(=O)O)cc2)cc1,0
CNC(=O)c1ccc(N(Cc2ccccc2)S(C)(=O)=O)cc1,0
O=C(O)Cc1ccc(NCc2ccccc2Cl)cc1,0
CCOP(=O)(OCC)C(Nc1cccc(C(F)(F)F)c1)c1ccc(Br)cc1,0
Fc1ccccc1CNc1ccc(Cl)cc1,0
COP(=O)(OC)C(Nc1ccc(Cl)cc1)c1ccccc1,0
CCOP(=O)(OCC)C(Nc1ccccc1)c1ccccc1C(F)(F)F,0
CC(C)COP(=O)(OCC(C)C)C(Nc1ccccc1)c1ccccc1,0
CCOP(=O)(OCC)C(Nc1ccc(F)cc1)c1ccccc1,0
