smiles,gsk3
CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,1
CC(C)Cc1nc2cc(N)ccc2[nH]1,0
CCC(C)C(C)=NNC(=O)CSc1nc2ccccc2[nH]1,0
CCSc1nc2ccccc2n1CC(N)=O,0
Cn1c(S(=O)(=O)O)nc2ccccc21,0
CCOCCn1c(CCCO)nc2ccccc21,0
Cc1cc2nc(C)n(CCCN)c2cc1C,0
N#CCCn1c(C(C#N)(CCC#N)CCC#N)nc2ccccc21,0
CCOc1ccc2nc(SC(C)C(N)=O)[nH]c2c1,0
COC(=O)Cn1c(C)nc2ccccc21,0
CCN(CC)CCCNc1nc2ccccc2[nH]1,0
CCOc1ccc2nc(NCCCO)[nH]c2c1,0
Cc1cc2[nH]cnc2c([N+](=O)[O-])c1C,0
COC(=O)n1c(SC)nc2ccccc21,0
CCN(CC)S(=O)(=O)c1ccc2nc(O)[nH]c2c1,0
CCCn1c(N)nc2ccccc21,0
CCC(=O)N=CCn1cnc2cc(C(F)(F)F)ccc21,0
Cc1ccc2[nH]c(C(F)OC(F)(F)F)nc2c1,0
N#CC(C(=O)C(Cl)(Cl)Cl)c1nc2ccccc2[nH]1,0
FC(F)(F)c1nc2ccccc2[nH]1,0
CSCCC(NC(=O)CC(C)(C)C)c1nc2ccccc2[nH]1,0
CCCSc1nc2ccccc2n1CC(=O)O,0
CCC(Sc1nc2ccc(C)cc2[nH]1)C(=O)O,0
COc1ccc2nc(NCCO)[nH]c2c1,0
CCCCOC(=O)n1c(SCC(=O)N(C)C)nc2ccccc21,0
CCCCSc1nc2ccccc2[nH]1,0
CCCn1c(SCC(=O)C(C)(C)C)nc2ccccc21,0
CC(C)CCn1c(CCCO)nc2ccccc21,0
CCCCCn1c(CCNC(=O)CCC)nc2ccccc21,0
COCC(=O)OCC(=O)C(C#N)c1nc2ccccc2[nH]1,0
CCCCn1c(C(C)NC(=O)CCC)nc2ccccc21,0
C=CCn1c(C(C)NC(=O)CC)nc2ccccc21,0
O=[N+]([O-])C(=C(Cl)C(Cl)Cl)c1nc2ccccc2[nH]1,0
CC(C)NC(=O)CSc1nc2ccccc2n1CC(=O)N(C(C)C)C(C)C,0
NC(=O)CSc1nc2ccc([N+](=O)[O-])cc2[nH]1,0
Cc1cc2nc(CO)[nH]c2cc1C,0
CCCC(=O)NCCCc1nc2ccccc2[nH]1,0
CCC(CC)NC(=O)CCCSc1nc2ccccc2[nH]1,0
CCCn1c(C(C)NC(C)=O)nc2ccccc21,0
COCCn1c(SCC(=O)NC(=O)NC(C)(C)C)nc2ccccc21,0
CC(=O)N=C(N)Sc1nc2ccccc2[nH]1,0
CC(C)CNC(=O)CCCSc1nc2ccccc2[nH]1,0
CC(=N)C(C#N)C(=O)CSc1nc2ccccc2n1CC(C)C,0
CCCSc1nc2cc(C)c(C)cc2n1CC(O)CO,0
Cc1nc2c(F)c(C(F)(F)F)c(F)c(F)c2[nH]1,0
CC(C)CCn1c(O)nc2ccccc21,0
COCCn1c(SCC(=O)NC(=O)NC(C)C)nc2ccccc21,0
CCn1cnc2cc([N+](=O)[O-])ccc21,0
COc1ccc2c(c1)nc(SCC(=O)C(C)(C)C)n2C,0
