smiles,gsk3
COc1cccc(C2C(=O)NC(=O)C2=Nc2cccc(O)c2)c1,1
COc1ccc(C2C(=O)NC(=O)C2=Nc2ccc(SC)cc2)cc1,1
O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)C1=Nc1cccc(O)c1,1
O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])C1=Nc1cccc(Cl)c1,1
O=C1NC(=O)C(c2ccccc2Cl)C1=Nc1cc(Cl)c(O)c(Cl)c1,1
O=C1NC(=O)C(c2cccc(Cl)c2)C1=Nc1ccc(Cl)c(C(=O)O)c1,1
O=C1NC(=O)C(c2cccc(Cl)c2)C1=Nc1ccc(O)c(Cl)c1,1
O=C1NC(=O)C(c2ccccc2Cl)C1=Nc1ccccc1,1
O=C1NC(=O)C(c2ccc(Cl)cc2)C1=Nc1ccc(O)c(Cl)c1,1
COc1ccccc1C1C(=O)NC(=O)C1=Nc1ccc(SC)cc1,1
COc1ccccc1C1C(=O)NC(=O)C1=Nc1cccc(Cl)c1,1
O=C1NC(=O)C(c2ccccc2)C1=Nc1ccccc1,1
COc1ccc(C2C(=O)NC(=O)C2=Nc2cccc(Cl)c2)cc1,1
CSc1ccc(N=C2C(=O)NC(=O)C2c2ccccc2Cl)cc1,1
O=C1NC(=O)C(c2ccc(Cl)cc2)C1=Nc1ccccc1,1
COc1ccc(C2C(=O)NC(=O)C2=Nc2ccccc2)cc1,1
CSc1ccc(N=C2C(=O)NC(=O)C2c2ccccc2)cc1,1
O=C1NC(=O)C(c2ccccc2Cl)C1=Nc1ccc(O)c(Cl)c1,1
O=C1NC(=O)C(c2ccccc2Cl)C1=Nc1cccc(O)c1,1
O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])C1=Nc1ccc(O)c(Cl)c1,1
O=C1NC(=O)C(c2ccc(Cl)cc2)C1=Nc1ccc(Cl)c(C(=O)O)c1,1
O=C1NC(=O)C(c2ccc(Cl)cc2)C1=Nc1cccc(Cl)c1,1
COc1ccccc1C1C(=O)NC(=O)C1=Nc1ccccc1,1
CSc1ccc(N=C2C(=O)NC(=O)C2c2ccc([N+](=O)[O-])cc2)cc1,1
CSc1ccc(N=C2C(=O)NC(=O)C2c2ccc(Cl)cc2)cc1,1
O=C1NC(=O)C(c2cccc(Cl)c2)C1=Nc1cccc(O)c1,1
O=C1NC(=O)C(c2ccccc2Cl)C1=Nc1cccc(Cl)c1,1
O=C1NC(=O)C(c2ccccc2)C1=Nc1cccc(Cl)c1,1
COc1ccccc1C1C(=O)NC(=O)C1=Nc1ccc(O)c(Cl)c1,1
O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])C1=Nc1cc(Cl)c(O)c(Cl)c1,1
O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])C1=Nc1cccc(O)c1,1
